postcode,latitude,longitude,name,state_id
02325,41.98725,-70.972786,Bridgewater,MA
02327,42.040708,-70.827245,Bryantville,MA
02330,41.896238,-70.759689,Carver,MA
02331,41.970474,-70.701357,Duxbury,MA
02332,42.052985,-70.710808,Duxbury,MA
02333,42.02285,-70.931056,East Bridgewater,MA
02334,42.023528,-71.132397,Easton,MA
02337,42.022225,-70.931588,Elmwood,MA
02338,41.988351,-70.860578,Halifax,MA
02339,42.123534,-70.851048,Hanover,MA
02340,42.123534,-70.851048,Hanover,MA
02341,42.055701,-70.875936,Hanson,MA
02343,42.144424,-71.00289,Holbrook,MA
02344,41.970474,-70.701357,Middleboro,MA
02345,41.888198,-70.581029,Manomet,MA
02346,41.915054,-70.882035,Middleboro,MA
02347,41.843757,-70.959981,Lakeville,MA
02348,41.970474,-70.701357,Middleboro,MA
02349,41.970474,-70.701357,Middleboro,MA
02350,42.018525,-70.847486,Monponsett,MA
02351,42.11749,-70.959888,Abington,MA
02355,41.916918,-70.801331,North Carver,MA
02356,42.053408,-71.12033,North Easton,MA
02357,42.064499,-71.087091,North Easton,MA
02358,41.95351,-70.713109,North Pembroke,MA
02359,42.065702,-70.800778,Pembroke,MA
02360,41.886207,-70.638717,Plymouth,MA
02361,41.970474,-70.701357,Plymouth,MA
02362,41.970474,-70.701357,Plymouth,MA
02364,41.979405,-70.744813,Kingston,MA
02366,41.850087,-70.704431,South Carver,MA
02367,41.96914,-70.812299,Plympton,MA
02368,42.171467,-71.055602,Randolph,MA
02370,41.954199,-70.885095,Rockland,MA
02375,42.023199,-71.111091,South Easton,MA
02379,42.02165,-71.023588,West Bridgewater,MA
02381,41.931602,-70.561051,White Horse Beach,MA
02382,42.0785,-70.940837,Whitman,MA
02420,42.45631,-71.21665,Lexington,MA
02421,42.442567,-71.226453,Lexington,MA
02445,42.318097,-71.143697,Brookline,MA
02446,42.343097,-71.123046,Brookline,MA
02447,42.180048,-71.08923,Brookline Village,MA
02451,42.398588,-71.24505,Waltham,MA
02452,42.394319,-71.218049,Waltham,MA
02453,42.365396,-71.23165,Waltham,MA
02454,42.356719,-71.250479,Waltham,MA
02455,,,North Waltham,MA
02456,42.446396,-71.459405,New Town,MA
02457,42.180048,-71.08923,Babson Park,MA
02458,42.385096,-71.208399,Newton,MA
02459,42.334146,-71.183298,Newton Center,MA
02460,42.374296,-71.182371,Newtonville,MA
02461,42.361196,-71.205349,Newton Highlands,MA
02462,42.349496,-71.209699,Newton Lower Falls,MA
02464,42.36599,-71.221849,Newton Upper Falls,MA
02465,42.378145,-71.213199,West Newton,MA
02466,42.346696,-71.224957,Auburndale,MA
02467,42.357564,-71.211649,Chestnut Hill,MA
02468,42.327146,-71.231534,Waban,MA
02471,42.446396,-71.459405,Watertown,MA
02472,42.363096,-71.201398,Watertown,MA
02474,42.417595,-71.159696,Arlington,MA
02475,42.446396,-71.459405,Arlington Heights,MA
02476,42.379146,-71.184299,Arlington,MA
02477,42.446396,-71.459405,Watertown,MA
02478,42.412795,-71.204399,Belmont,MA
02479,42.446396,-71.459405,Waverley,MA
02481,42.310597,-71.274652,Wellesley Hills,MA
02482,42.294546,-71.299201,Wellesley,MA
02492,42.279797,-71.25006,Needham,MA
02493,42.375925,-71.227208,Weston,MA
02494,42.300147,-71.26315,Needham Heights,MA
02495,42.446396,-71.459405,Nonantum,MA
02532,41.745505,-70.590471,Buzzards Bay,MA
02534,41.669373,-70.62337,Cataumet,MA
02535,41.379034,-70.673082,Chilmark,MA
02536,41.662506,-70.562843,East Falmouth,MA
02537,41.72832,-70.439975,East Sandwich,MA
02538,41.77544,-70.660562,East Wareham,MA
02539,41.401176,-70.552054,Edgartown,MA
02540,41.614199,-70.493263,Falmouth,MA
02541,41.799312,-70.308662,Falmouth,MA
02542,41.65308,-70.553727,Buzzards Bay,MA
02543,41.593809,-70.646442,Woods Hole,MA
02552,41.379836,-70.643092,Menemsha,MA
02553,41.67336,-70.608047,Monument Beach,MA
02554,41.287647,-70.08665,Nantucket,MA
02556,41.652967,-70.375475,North Falmouth,MA
02557,41.417376,-70.560032,Oak Bluffs,MA
02558,41.74756,-70.658164,Onset,MA
02559,41.694771,-70.622769,Pocasset,MA
02561,41.770254,-70.533664,Sagamore,MA
02562,41.793263,-70.519584,Sagamore Beach,MA
02563,41.711291,-70.477482,Sandwich,MA
